student_id,student_name,age,gender,previous_grades,attendance_percentage,study_hours_per_week,assignments_submitted,exam_scores,student_success
1775,Pari Gupta,23.0,Female,81.0,84.0,36.0,15.0,61.0,1
1776,Aditya Malhotra,24.0,Male,56.0,50.0,23.0,9.0,,0
1777,Arjun Bose,18.0,,,85.0,37.0,8.0,53.0,0
1778,Ananya Das,19.0,Female,45.0,74.0,33.0,8.0,42.0,0
1779,Aarav Malhotra,24.0,Male,82.0,94.0,39.0,16.0,49.0,1
1780,Arjun Nair,24.0,,,98.0,14.0,16.0,85.0,1
1781,Ananya Khanna,,Female,78.0,92.0,10.0,16.0,,0
1782,Ananya Das,24.0,Male,88.0,83.0,21.0,11.0,97.0,1
1783,Aadhya Gupta,24.0,Female,99.0,74.0,23.0,12.0,83.0,1
1784,Diya Bose,22.0,Female,67.0,65.0,0.0,11.0,63.0,0
1785,Rohan Bansal,19.0,Female,72.0,83.0,,13.0,57.0,1
1786,Diya Khanna,24.0,Female,93.0,78.0,11.0,9.0,79.0,1
1787,Ira Bose,20.0,Female,76.0,,,18.0,31.0,0
1788,Aditya Mishra,20.0,Male,48.0,72.0,39.0,1.0,55.0,0
1789,Saanvi Verma,21.0,Male,57.0,68.0,6.0,3.0,80.0,0
1790,Ira Patel,22.0,Female,95.0,74.0,22.0,18.0,76.0,1
1791,Aarav Saxena,21.0,Female,98.0,65.0,20.0,6.0,55.0,0
1792,Arjun Bansal,,Male,60.0,58.0,33.0,14.0,90.0,0
1793,Aadhya Choudhary,,Female,41.0,50.0,10.0,14.0,52.0,0
1794,Sai Sharma,23.0,Male,97.0,91.0,21.0,5.0,66.0,1
1795,Aryan Nair,24.0,Female,82.0,,34.0,2.0,70.0,0
1796,Sai Mishra,18.0,Female,98.0,82.0,28.0,5.0,81.0,1
1797,Arjun Chopra,23.0,,,83.0,27.0,15.0,78.0,1
1798,Riya Sharma,18.0,Female,77.0,65.0,17.0,1.0,56.0,0
1799,Aditya Malhotra,23.0,Female,97.0,93.0,13.0,6.0,35.0,1
1800,Vihaan Gupta,17.0,Female,79.0,89.0,17.0,10.0,95.0,1
1801,Krishna Reddy,23.0,Female,75.0,67.0,27.0,6.0,,0
1802,Sai Bose,21.0,Male,89.0,83.0,23.0,3.0,67.0,1
1803,Diya Khanna,19.0,Male,99.0,74.0,7.0,19.0,57.0,0
1804,Aryan Bansal,24.0,Male,82.0,94.0,7.0,6.0,57.0,0
1805,Isha Verma,21.0,Female,76.0,55.0,3.0,3.0,95.0,0
1806,Pari Das,19.0,Female,54.0,70.0,26.0,11.0,90.0,0
1807,Rohan Nair,20.0,Female,67.0,55.0,35.0,4.0,75.0,0
1808,Diya Bansal,21.0,Female,57.0,81.0,4.0,18.0,98.0,0
1809,Myra Kapoor,20.0,Female,73.0,90.0,32.0,4.0,72.0,1
1810,Vivaan Bansal,18.0,Female,61.0,97.0,33.0,18.0,88.0,1
1811,Vivaan Reddy,18.0,Female,50.0,,29.0,2.0,31.0,0
1812,Krishna Khanna,17.0,Male,97.0,88.0,7.0,10.0,44.0,0
1813,Diya Kumar,23.0,Female,96.0,80.0,38.0,6.0,66.0,1
1814,Sai Sharma,21.0,Male,52.0,91.0,25.0,16.0,49.0,0
1815,Saanvi Bose,20.0,Male,43.0,59.0,36.0,8.0,,0
1816,Ananya Bansal,19.0,Female,61.0,79.0,33.0,8.0,63.0,1
1817,Pari Singh,18.0,Female,46.0,67.0,6.0,9.0,60.0,0
1818,Pihu Bansal,23.0,Male,82.0,73.0,39.0,12.0,48.0,1
1819,Isha Das,18.0,,,58.0,27.0,14.0,97.0,0
1820,Myra Agarwal,19.0,Female,63.0,80.0,38.0,4.0,53.0,1
1821,Arjun Bose,23.0,Female,43.0,64.0,,2.0,68.0,0
1822,Ira Khanna,23.0,Male,67.0,53.0,27.0,7.0,83.0,0
1823,Saanvi Choudhary,20.0,Female,54.0,89.0,13.0,19.0,68.0,0
1824,Ananya Patel,20.0,Female,40.0,58.0,37.0,9.0,46.0,0
1825,Ishaan Patel,21.0,Female,94.0,94.0,3.0,12.0,48.0,0
1826,Pihu Sharma,21.0,Male,42.0,58.0,17.0,2.0,77.0,0
1827,Vihaan Bose,22.0,Male,53.0,75.0,,7.0,64.0,0
1828,Sai Mehta,24.0,Male,77.0,53.0,6.0,8.0,61.0,0
1829,Saanvi Verma,22.0,Female,89.0,66.0,37.0,11.0,76.0,0
1830,Sai Patel,17.0,Female,96.0,65.0,27.0,10.0,76.0,0
1831,Ira Das,18.0,Male,40.0,64.0,4.0,1.0,93.0,0
1832,Ananya Mishra,21.0,Male,77.0,84.0,2.0,17.0,75.0,0
1833,Riya Khanna,20.0,Male,77.0,54.0,30.0,8.0,64.0,0
1834,Pari Verma,19.0,Female,60.0,,19.0,1.0,46.0,0
1835,Riya Saxena,20.0,Male,87.0,69.0,18.0,1.0,71.0,0
1836,Isha Bansal,18.0,Male,68.0,64.0,10.0,2.0,58.0,0
1837,Aarav Verma,22.0,Female,44.0,67.0,39.0,15.0,99.0,0
1838,Aadhya Saxena,,Female,88.0,96.0,2.0,18.0,46.0,0
1839,Myra Mishra,24.0,,,51.0,22.0,3.0,43.0,0
1840,Riya Das,17.0,Male,67.0,78.0,6.0,,53.0,0
1841,Ananya Das,18.0,Female,60.0,62.0,22.0,19.0,86.0,0
1842,Krishna Verma,22.0,Female,89.0,53.0,6.0,17.0,79.0,0
1843,Aditya Kapoor,,Male,46.0,91.0,33.0,9.0,86.0,0
1844,Pihu Mehta,19.0,Female,42.0,94.0,18.0,10.0,90.0,0
1845,Aditya Mehta,22.0,Male,84.0,,8.0,16.0,68.0,0
1846,Ira Choudhary,23.0,Male,86.0,80.0,17.0,19.0,84.0,1
1847,Aryan Mishra,,Female,59.0,90.0,24.0,15.0,65.0,0
1848,Pari Bansal,24.0,Female,58.0,57.0,13.0,19.0,66.0,0
1849,Aditya Chopra,17.0,Female,74.0,52.0,24.0,12.0,43.0,0
1850,Sai Sharma,18.0,Female,43.0,97.0,18.0,1.0,56.0,0
1851,Rohan Verma,19.0,Female,44.0,95.0,38.0,1.0,60.0,0
1852,Krishna Gupta,17.0,Female,40.0,58.0,14.0,13.0,73.0,0
1853,Isha Gupta,22.0,Male,43.0,79.0,15.0,3.0,,0
1854,Isha Bose,17.0,Male,51.0,60.0,26.0,16.0,77.0,0
1855,Pari Malhotra,24.0,Female,99.0,84.0,39.0,12.0,86.0,1
1856,Rohan Nair,18.0,Male,66.0,86.0,9.0,3.0,51.0,0
1857,Rohan Reddy,21.0,Female,95.0,91.0,3.0,2.0,33.0,0
1858,Diya Agarwal,17.0,Male,81.0,,18.0,11.0,75.0,0
1859,Isha Nair,23.0,Male,62.0,85.0,27.0,7.0,88.0,1
1860,Arjun Saxena,17.0,Male,64.0,62.0,20.0,1.0,63.0,0
1861,Arjun Saxena,22.0,Female,60.0,61.0,13.0,5.0,40.0,0
1862,Ishaan Reddy,22.0,Male,97.0,86.0,,9.0,60.0,1
1863,Vihaan Reddy,,Female,91.0,59.0,9.0,11.0,40.0,0
1864,Ananya Agarwal,22.0,Male,63.0,58.0,18.0,9.0,85.0,0
1865,Diya Singh,20.0,Male,64.0,56.0,29.0,9.0,67.0,0
1866,Vivaan Nair,18.0,Male,84.0,51.0,21.0,2.0,50.0,0
1867,Ira Nair,18.0,Male,94.0,72.0,2.0,19.0,39.0,0
1868,Isha Reddy,21.0,Male,85.0,88.0,36.0,9.0,55.0,1
1869,Pihu Sharma,21.0,Female,71.0,89.0,17.0,8.0,37.0,1
1870,Pari Nair,18.0,,,88.0,10.0,19.0,37.0,0
1871,Sai Agarwal,23.0,Male,71.0,70.0,1.0,18.0,89.0,0
1872,Rohan Nair,21.0,,,72.0,11.0,13.0,63.0,0
1873,Krishna Kumar,19.0,Male,75.0,78.0,5.0,1.0,45.0,0
1874,Krishna Kumar,22.0,Male,85.0,63.0,39.0,4.0,42.0,0
1875,Pari Das,18.0,Female,81.0,75.0,28.0,19.0,51.0,1
1876,Isha Singh,24.0,Male,88.0,54.0,29.0,7.0,56.0,0
1877,Vihaan Das,21.0,Female,81.0,,1.0,6.0,93.0,0
1878,Ananya Mehta,18.0,Male,97.0,74.0,8.0,5.0,31.0,0
1879,Vihaan Agarwal,20.0,Female,78.0,80.0,1.0,10.0,55.0,0
1880,Aryan Verma,17.0,Male,55.0,99.0,28.0,11.0,98.0,0
1881,Isha Mishra,22.0,Male,72.0,69.0,32.0,17.0,59.0,0
1882,Riya Kapoor,18.0,Female,88.0,93.0,9.0,18.0,,0
1883,Aadhya Choudhary,17.0,Male,60.0,66.0,33.0,9.0,67.0,0
1884,Pihu Saxena,21.0,Male,48.0,94.0,7.0,13.0,90.0,0
1885,Aditya Kumar,17.0,Male,45.0,51.0,36.0,2.0,94.0,0
1886,Vivaan Mehta,22.0,Female,90.0,74.0,32.0,17.0,96.0,1
1887,Pari Kapoor,18.0,Male,84.0,62.0,5.0,14.0,75.0,0
1888,Diya Gupta,20.0,Male,74.0,88.0,39.0,5.0,72.0,1
1889,Isha Bansal,23.0,Female,78.0,77.0,18.0,9.0,88.0,1
1890,Aarav Gupta,21.0,,,91.0,31.0,11.0,75.0,1
1891,Saanvi Saxena,18.0,Female,80.0,55.0,26.0,6.0,64.0,0
1892,Aditya Singh,22.0,Male,93.0,52.0,0.0,16.0,68.0,0
1893,Arjun Saxena,21.0,Male,44.0,84.0,32.0,0.0,80.0,0
1894,Krishna Singh,19.0,Male,81.0,,39.0,17.0,33.0,0
1895,Krishna Patel,17.0,Female,62.0,60.0,31.0,14.0,80.0,0
1896,Rohan Reddy,23.0,,,69.0,4.0,18.0,34.0,0
1897,Ananya Agarwal,22.0,Male,51.0,54.0,16.0,0.0,84.0,0
1898,Myra Patel,19.0,Female,62.0,68.0,7.0,4.0,49.0,0
1899,Aditya Kapoor,24.0,Female,55.0,71.0,33.0,14.0,53.0,0
1900,Ishaan Agarwal,18.0,Female,42.0,68.0,8.0,2.0,,0
1901,Pari Singh,20.0,Female,69.0,96.0,22.0,0.0,63.0,1
1902,Pari Kapoor,21.0,Female,96.0,65.0,34.0,7.0,83.0,0
1903,Vihaan Das,17.0,Male,61.0,73.0,6.0,11.0,63.0,0
1904,Aditya Singh,21.0,Female,48.0,90.0,14.0,18.0,46.0,0
1905,Myra Mishra,23.0,Male,68.0,53.0,19.0,11.0,34.0,0
1906,Saanvi Singh,18.0,Male,86.0,64.0,24.0,12.0,47.0,0
1907,Pari Nair,21.0,Female,76.0,74.0,2.0,0.0,,0
1908,Ira Das,17.0,Female,62.0,93.0,23.0,18.0,82.0,1
1909,Vihaan Bansal,18.0,Female,52.0,84.0,33.0,5.0,79.0,0
1910,Pihu Patel,,Male,71.0,63.0,21.0,7.0,74.0,0
1911,Pari Nair,20.0,Female,85.0,98.0,10.0,3.0,42.0,0
1912,Riya Patel,22.0,Female,91.0,68.0,7.0,4.0,45.0,0
1913,Isha Nair,18.0,Female,86.0,87.0,38.0,6.0,,1
1914,Myra Reddy,22.0,Female,87.0,85.0,34.0,3.0,49.0,1
1915,Ananya Das,24.0,,,56.0,37.0,19.0,95.0,0
1916,Aryan Chopra,,Male,84.0,79.0,7.0,3.0,76.0,0
1917,Arjun Singh,20.0,Male,56.0,68.0,36.0,14.0,48.0,0
1918,Myra Patel,22.0,Male,94.0,98.0,26.0,4.0,74.0,1
1919,Myra Singh,,Female,79.0,74.0,27.0,8.0,66.0,1
1920,Ira Saxena,17.0,Female,60.0,65.0,39.0,1.0,83.0,0
1921,Vivaan Patel,19.0,Female,41.0,96.0,33.0,6.0,35.0,0
1922,Aryan Kapoor,21.0,Male,76.0,89.0,31.0,16.0,43.0,1
1923,Aadhya Reddy,,Female,45.0,57.0,14.0,15.0,33.0,0
1924,Aarav Chopra,19.0,Female,83.0,67.0,16.0,16.0,84.0,0
1925,Aadhya Nair,18.0,Female,57.0,77.0,32.0,19.0,63.0,0
1926,Diya Gupta,21.0,Male,69.0,65.0,15.0,1.0,56.0,0
1927,Diya Malhotra,21.0,Female,61.0,68.0,28.0,10.0,36.0,0
1928,Rohan Gupta,19.0,Male,93.0,91.0,8.0,,32.0,0
1929,Pari Bose,24.0,Female,72.0,66.0,32.0,0.0,76.0,0
1930,Krishna Gupta,19.0,Male,69.0,94.0,28.0,1.0,31.0,1
1931,Vihaan Khanna,24.0,Male,56.0,62.0,12.0,8.0,54.0,0
1932,Sai Bansal,20.0,Male,82.0,56.0,20.0,1.0,89.0,0
1933,Saanvi Sharma,17.0,Female,71.0,76.0,20.0,14.0,53.0,1
1934,Ananya Singh,19.0,Female,81.0,59.0,4.0,9.0,44.0,0
1935,Aditya Sharma,23.0,Male,90.0,83.0,9.0,14.0,43.0,0
1936,Rohan Mehta,24.0,Male,53.0,85.0,5.0,9.0,83.0,0
1937,Riya Kumar,19.0,,,74.0,12.0,16.0,35.0,1
1938,Arjun Chopra,22.0,Female,49.0,55.0,0.0,,47.0,0
1939,Sai Bose,18.0,Male,86.0,73.0,19.0,17.0,49.0,1
1940,Aarav Reddy,23.0,Female,99.0,67.0,,3.0,91.0,0
1941,Pari Khanna,23.0,Female,90.0,72.0,9.0,,69.0,0
1942,Ira Reddy,24.0,Female,75.0,,8.0,15.0,68.0,0
1943,Myra Singh,22.0,Female,73.0,78.0,2.0,3.0,81.0,0
1944,Aditya Nair,22.0,Male,48.0,74.0,10.0,15.0,61.0,0
1945,Ananya Singh,21.0,Female,81.0,66.0,11.0,18.0,56.0,0
1946,Krishna Kapoor,24.0,Female,67.0,95.0,9.0,,81.0,0
1947,Pihu Kumar,17.0,Male,50.0,73.0,,5.0,92.0,0
1948,Ananya Saxena,18.0,Male,53.0,60.0,24.0,9.0,92.0,0
1949,Ananya Saxena,20.0,Female,78.0,75.0,10.0,15.0,46.0,0
1950,Aryan Saxena,23.0,Female,94.0,83.0,35.0,,,1
1951,Arjun Nair,20.0,Female,86.0,77.0,38.0,12.0,52.0,1
1952,Aarav Agarwal,19.0,Female,93.0,52.0,,15.0,42.0,0
1953,Sai Choudhary,19.0,Male,58.0,60.0,13.0,19.0,52.0,0
1954,Krishna Kumar,20.0,Male,93.0,87.0,38.0,5.0,86.0,1
1955,Ishaan Khanna,19.0,Male,54.0,63.0,39.0,10.0,91.0,0
1956,Diya Nair,17.0,Female,67.0,75.0,0.0,2.0,83.0,0
1957,Isha Mishra,22.0,Female,63.0,97.0,3.0,19.0,49.0,0
1958,Aditya Chopra,,Female,47.0,70.0,,9.0,81.0,0
1959,Isha Mishra,21.0,Female,82.0,88.0,11.0,0.0,52.0,1
1960,Sai Choudhary,19.0,Male,48.0,79.0,,19.0,64.0,0
1961,Saanvi Malhotra,18.0,Male,86.0,57.0,12.0,10.0,96.0,0
1962,Aryan Saxena,17.0,Female,72.0,69.0,30.0,11.0,63.0,0
1963,Myra Gupta,18.0,Male,72.0,97.0,37.0,13.0,62.0,1
1964,Ananya Mishra,18.0,Female,58.0,81.0,22.0,7.0,75.0,0
1965,Aarav Agarwal,21.0,Female,42.0,71.0,3.0,10.0,74.0,0
1966,Aadhya Agarwal,17.0,Male,49.0,56.0,15.0,3.0,48.0,0
1967,Arjun Das,17.0,Female,79.0,58.0,6.0,6.0,44.0,0
1968,Diya Sharma,,Female,86.0,94.0,21.0,9.0,95.0,1
1969,Vihaan Saxena,17.0,Male,81.0,50.0,28.0,18.0,68.0,0
1970,Aditya Singh,17.0,Female,40.0,78.0,10.0,3.0,47.0,0
1971,Krishna Agarwal,,Female,68.0,57.0,32.0,1.0,99.0,0
1972,Vihaan Kumar,21.0,Male,89.0,53.0,28.0,17.0,88.0,0
1973,Pihu Nair,19.0,Female,73.0,84.0,38.0,13.0,,1
1974,Riya Saxena,24.0,Male,90.0,,11.0,15.0,50.0,0
1975,Ishaan Mehta,18.0,Female,52.0,94.0,6.0,10.0,69.0,0
1976,Ananya Bose,17.0,Male,93.0,89.0,38.0,9.0,,1
1977,Vihaan Kapoor,23.0,Male,40.0,56.0,25.0,16.0,31.0,0
1978,Aadhya Singh,19.0,Male,73.0,76.0,39.0,13.0,68.0,1
1979,Myra Nair,19.0,Female,68.0,50.0,,3.0,85.0,0
1980,Aadhya Kapoor,18.0,Male,87.0,76.0,33.0,18.0,42.0,1
1981,Aadhya Bansal,21.0,,,65.0,12.0,1.0,85.0,0
1982,Vihaan Bose,20.0,Male,52.0,87.0,35.0,6.0,95.0,0
1983,Rohan Mehta,20.0,Male,87.0,56.0,24.0,8.0,85.0,0
1984,Ananya Bose,19.0,Male,88.0,93.0,23.0,18.0,57.0,1
1985,Isha Khanna,22.0,Female,92.0,72.0,16.0,15.0,93.0,1
1986,Diya Singh,22.0,Female,68.0,90.0,1.0,15.0,93.0,0
1987,Arjun Khanna,18.0,Female,78.0,60.0,12.0,17.0,85.0,0
1988,Aadhya Malhotra,20.0,Female,63.0,91.0,30.0,10.0,70.0,1
1989,Sai Agarwal,19.0,Female,65.0,82.0,28.0,6.0,70.0,1
1990,Saanvi Chopra,21.0,Female,56.0,99.0,27.0,8.0,33.0,0
1991,Rohan Khanna,20.0,Female,46.0,85.0,26.0,3.0,86.0,0
1992,Aditya Kumar,19.0,Male,52.0,86.0,14.0,12.0,59.0,0
1993,Pari Nair,19.0,Female,44.0,90.0,30.0,3.0,75.0,0
1994,Aadhya Chopra,,Male,65.0,66.0,39.0,18.0,85.0,0
1995,Diya Malhotra,21.0,Male,88.0,84.0,14.0,1.0,,1
1996,Sai Choudhary,17.0,Female,42.0,97.0,32.0,8.0,36.0,0
1997,Saanvi Bose,18.0,Male,46.0,54.0,19.0,11.0,83.0,0
1998,Saanvi Choudhary,17.0,Male,97.0,97.0,11.0,1.0,37.0,1
1999,Pihu Singh,23.0,Male,88.0,81.0,36.0,5.0,84.0,1
2000,Vivaan Saxena,17.0,Male,78.0,52.0,8.0,4.0,98.0,0
2001,Ananya Reddy,,Female,92.0,96.0,22.0,4.0,73.0,1
2002,Pihu Das,20.0,Female,40.0,84.0,7.0,19.0,42.0,0
2003,Saanvi Singh,22.0,Female,88.0,63.0,31.0,4.0,49.0,0
2004,Aryan Verma,24.0,Female,56.0,97.0,13.0,3.0,61.0,0
2005,Aarav Verma,,Female,82.0,80.0,26.0,8.0,89.0,1
2006,Vivaan Bose,19.0,Female,64.0,80.0,24.0,9.0,79.0,1
2007,Pihu Patel,24.0,Female,98.0,66.0,12.0,15.0,56.0,0
2008,Ira Khanna,23.0,Female,42.0,73.0,20.0,9.0,54.0,0
2009,Ananya Mehta,21.0,Female,54.0,72.0,30.0,9.0,81.0,0
2010,Diya Chopra,,Female,68.0,67.0,36.0,18.0,97.0,0
2011,Ishaan Bose,23.0,Male,92.0,99.0,4.0,9.0,50.0,0
2012,Arjun Mishra,21.0,Female,82.0,63.0,12.0,5.0,47.0,0
2013,Ishaan Patel,22.0,Male,71.0,99.0,27.0,16.0,68.0,1
2014,Pari Malhotra,24.0,Male,65.0,64.0,24.0,4.0,44.0,0
2015,Riya Mishra,22.0,Male,99.0,64.0,34.0,5.0,82.0,0
2016,Riya Malhotra,24.0,,,55.0,38.0,14.0,67.0,0
2017,Aryan Kapoor,17.0,Female,64.0,76.0,6.0,18.0,77.0,0
2018,Ira Malhotra,18.0,Male,93.0,64.0,37.0,17.0,81.0,0
2019,Aadhya Sharma,17.0,Female,67.0,99.0,31.0,,57.0,1
2020,Saanvi Reddy,20.0,Female,48.0,85.0,2.0,7.0,45.0,0
2021,Saanvi Sharma,23.0,Male,95.0,57.0,38.0,15.0,45.0,0
2022,Ananya Gupta,19.0,Female,95.0,64.0,36.0,18.0,64.0,0
2023,Aadhya Khanna,18.0,,,52.0,21.0,19.0,46.0,0
2024,Myra Mishra,17.0,Male,68.0,96.0,7.0,2.0,81.0,0
2025,Aryan Malhotra,21.0,Female,96.0,62.0,16.0,9.0,41.0,0
2026,Vihaan Das,18.0,Female,61.0,90.0,26.0,1.0,77.0,1
2027,Krishna Bansal,23.0,Male,55.0,83.0,32.0,3.0,51.0,0
2028,Pihu Mishra,24.0,Female,80.0,,16.0,5.0,78.0,1
2029,Sai Gupta,18.0,Female,90.0,89.0,11.0,10.0,81.0,1
2030,Riya Reddy,24.0,Female,83.0,81.0,26.0,13.0,30.0,1
2031,Saanvi Bansal,23.0,Male,90.0,81.0,7.0,15.0,95.0,0
2032,Rohan Bansal,17.0,Male,93.0,79.0,22.0,18.0,93.0,1
2033,Isha Sharma,23.0,Female,80.0,98.0,28.0,1.0,37.0,1
2034,Ananya Sharma,18.0,,,62.0,19.0,,54.0,0
2035,Diya Agarwal,,Female,53.0,50.0,15.0,8.0,95.0,0
2036,Ira Verma,22.0,Female,68.0,83.0,16.0,16.0,99.0,1
2037,Ira Sharma,18.0,Female,58.0,64.0,15.0,,,0
2038,Pari Agarwal,23.0,Male,58.0,93.0,18.0,6.0,82.0,0
2039,Isha Gupta,,Female,41.0,63.0,7.0,18.0,44.0,0
2040,Pihu Kumar,23.0,Male,80.0,78.0,37.0,2.0,79.0,1
2041,Aadhya Kapoor,21.0,Female,84.0,83.0,37.0,0.0,67.0,1
2042,Vivaan Reddy,23.0,Male,54.0,67.0,28.0,3.0,69.0,0
2043,Isha Agarwal,17.0,Female,42.0,56.0,35.0,17.0,95.0,0
2044,Aarav Agarwal,19.0,Male,50.0,78.0,25.0,7.0,68.0,0
2045,Aditya Verma,24.0,Female,92.0,80.0,30.0,18.0,46.0,1
2046,Rohan Kapoor,24.0,Male,85.0,,11.0,5.0,36.0,1
2047,Isha Malhotra,18.0,Male,69.0,87.0,16.0,0.0,68.0,1
2048,Ira Agarwal,19.0,Male,96.0,63.0,14.0,7.0,97.0,0
2049,Diya Sharma,23.0,Male,79.0,57.0,8.0,0.0,64.0,0
2050,Ishaan Patel,21.0,Male,57.0,,38.0,18.0,80.0,0
2051,Arjun Choudhary,18.0,Male,90.0,51.0,11.0,10.0,76.0,0
2052,Diya Das,23.0,Female,87.0,66.0,31.0,14.0,65.0,0
2053,Aarav Singh,22.0,Male,41.0,86.0,24.0,10.0,93.0,0
2054,Riya Das,20.0,Female,71.0,63.0,38.0,18.0,42.0,0
2055,Pihu Patel,23.0,Female,47.0,74.0,17.0,9.0,47.0,0
2056,Sai Agarwal,19.0,Female,61.0,79.0,14.0,11.0,50.0,1
2057,Diya Verma,18.0,Female,45.0,78.0,31.0,0.0,94.0,0
2058,Aadhya Das,19.0,Female,51.0,69.0,5.0,6.0,37.0,0
2059,Myra Nair,18.0,Male,86.0,70.0,34.0,16.0,77.0,0
2060,Aryan Sharma,23.0,Male,96.0,71.0,33.0,9.0,72.0,1
2061,Ishaan Sharma,17.0,Male,79.0,84.0,37.0,5.0,82.0,1
2062,Vivaan Bansal,22.0,,,86.0,4.0,16.0,56.0,0
2063,Aryan Nair,23.0,Male,54.0,65.0,17.0,17.0,48.0,0
2064,Myra Mehta,24.0,,,99.0,15.0,4.0,52.0,1
2065,Saanvi Sharma,19.0,Male,91.0,98.0,7.0,17.0,79.0,0
2066,Rohan Bose,20.0,Male,96.0,,24.0,,80.0,1
2067,Riya Choudhary,20.0,Male,88.0,66.0,31.0,15.0,72.0,0
2068,Pari Nair,21.0,Female,84.0,65.0,25.0,7.0,80.0,0
2069,Krishna Chopra,18.0,Male,57.0,51.0,21.0,12.0,98.0,0
2070,Vivaan Chopra,19.0,Female,41.0,53.0,30.0,15.0,70.0,0
2071,Saanvi Sharma,21.0,Female,52.0,70.0,9.0,10.0,,0
2072,Aarav Nair,19.0,Female,84.0,88.0,11.0,5.0,81.0,1
2073,Ira Sharma,24.0,Female,93.0,83.0,27.0,2.0,52.0,1
2074,Isha Singh,18.0,Female,54.0,79.0,5.0,0.0,78.0,0
2075,Pari Kumar,23.0,Male,59.0,55.0,19.0,17.0,67.0,0
2076,Krishna Reddy,23.0,Male,68.0,66.0,4.0,4.0,,0
2077,Pari Reddy,20.0,Male,98.0,88.0,22.0,12.0,36.0,1
2078,Diya Mishra,23.0,Female,81.0,74.0,8.0,9.0,95.0,0
2079,Ishaan Mishra,23.0,Male,68.0,54.0,28.0,4.0,91.0,0
2080,Aryan Kumar,,Male,42.0,54.0,15.0,13.0,58.0,0
2081,Aryan Malhotra,17.0,Female,58.0,69.0,21.0,16.0,67.0,0
2082,Ishaan Agarwal,20.0,Female,42.0,65.0,7.0,0.0,62.0,0
2083,Sai Chopra,21.0,Female,93.0,90.0,,1.0,58.0,1
2084,Sai Bansal,22.0,Female,53.0,86.0,13.0,6.0,52.0,0
2085,Pari Kumar,17.0,Male,79.0,,38.0,9.0,32.0,1
2086,Aadhya Nair,21.0,Female,98.0,58.0,36.0,19.0,74.0,0
2087,Riya Chopra,18.0,Female,94.0,54.0,33.0,6.0,37.0,0
2088,Riya Agarwal,17.0,Male,43.0,91.0,10.0,,58.0,0
2089,Krishna Patel,24.0,Male,98.0,51.0,39.0,4.0,31.0,0
2090,Rohan Singh,21.0,Female,99.0,58.0,32.0,11.0,79.0,0
2091,Pari Reddy,18.0,Male,91.0,92.0,30.0,16.0,94.0,1
2092,Sai Mishra,20.0,Female,50.0,85.0,33.0,15.0,49.0,0
2093,Aryan Patel,22.0,,,71.0,6.0,19.0,81.0,0
2094,Aadhya Bose,18.0,Male,70.0,71.0,22.0,15.0,66.0,1
2095,Myra Bansal,23.0,Male,82.0,71.0,6.0,18.0,56.0,0
2096,Saanvi Choudhary,19.0,Female,71.0,83.0,24.0,14.0,76.0,1
2097,Aryan Saxena,18.0,,,78.0,,11.0,35.0,0
2098,Ananya Choudhary,18.0,Female,69.0,87.0,37.0,9.0,89.0,1
2099,Pari Saxena,22.0,Male,82.0,95.0,19.0,1.0,74.0,1
2100,Ishaan Verma,19.0,Female,41.0,82.0,33.0,6.0,73.0,0
2101,Aarav Sharma,23.0,Female,88.0,67.0,29.0,12.0,47.0,0
2102,Isha Gupta,21.0,Female,48.0,56.0,16.0,2.0,94.0,0
2103,Rohan Verma,21.0,Female,67.0,50.0,9.0,14.0,54.0,0
2104,Saanvi Kapoor,18.0,Female,70.0,82.0,34.0,0.0,56.0,1
2105,Pihu Sharma,24.0,Male,99.0,50.0,19.0,,36.0,0
2106,Pari Mehta,,Female,73.0,73.0,17.0,,73.0,1
2107,Isha Reddy,19.0,Female,95.0,53.0,26.0,14.0,58.0,0
2108,Pari Sharma,19.0,Female,54.0,53.0,,5.0,73.0,0
2109,Pihu Reddy,23.0,Female,87.0,67.0,22.0,19.0,65.0,0
2110,Saanvi Kumar,22.0,Male,64.0,76.0,31.0,14.0,48.0,1
2111,Ishaan Chopra,20.0,Male,75.0,92.0,9.0,6.0,35.0,0
2112,Riya Reddy,21.0,Male,47.0,81.0,10.0,4.0,54.0,0
2113,Krishna Agarwal,22.0,Female,48.0,82.0,37.0,3.0,60.0,0
2114,Isha Singh,17.0,Female,97.0,77.0,5.0,17.0,38.0,0
2115,Ishaan Gupta,21.0,Male,97.0,91.0,33.0,2.0,66.0,1
2116,Aadhya Reddy,22.0,Male,76.0,90.0,35.0,,56.0,1
2117,Myra Chopra,21.0,Male,87.0,85.0,36.0,17.0,42.0,1
2118,Ishaan Mishra,20.0,Female,84.0,55.0,16.0,17.0,70.0,0
2119,Diya Verma,17.0,Female,78.0,65.0,39.0,1.0,95.0,0
2120,Krishna Kumar,24.0,Male,71.0,83.0,39.0,12.0,53.0,1
2121,Ishaan Chopra,24.0,Male,97.0,72.0,11.0,14.0,73.0,1
2122,Rohan Sharma,20.0,Male,91.0,99.0,20.0,4.0,89.0,1
2123,Ishaan Saxena,23.0,Female,56.0,91.0,39.0,2.0,38.0,0
2124,Aarav Bansal,17.0,Female,74.0,73.0,18.0,4.0,31.0,1
2125,Diya Kapoor,,Female,76.0,98.0,2.0,4.0,85.0,0
